year,month,day,hour,minute,dhi,dni,ghi,temperature
2022,12,16,10,0,57,859,320,-7.9
2022,12,16,10,10,59,874,341,-7.5
2022,12,16,10,20,60,887,361,-7.2
2022,12,16,10,30,62,898,380,-6.8
2022,12,16,10,40,64,906,397,-6.5
2022,12,16,10,50,65,915,413,-6.1
2022,12,16,11,0,247,160,309,-5.8
2022,12,16,11,10,67,929,441,-5.6
2022,12,16,11,20,68,934,452,-5.4
2022,12,16,11,30,268,99,309,-5.2
2022,12,16,11,40,271,126,324,-5
2022,12,16,11,50,270,44,289,-4.8
2022,12,16,12,0,289,71,320,-4.6
2022,12,16,12,10,300,134,358,-4.5
2022,12,16,12,20,72,948,486,-4.4
2022,12,16,12,30,274,173,349,-4.3
2022,12,16,12,40,71,939,480,-4.2
2022,12,16,12,50,70,937,476,-4.1
2022,12,16,13,0,70,935,470,-4
2022,12,16,13,10,69,932,463,-4
2022,12,16,13,20,69,928,455,-4
2022,12,16,13,30,68,923,445,-3.9
2022,12,16,13,40,66,921,433,-3.9
2022,12,16,13,50,65,914,419,-3.9
2022,12,16,14,0,268,29,279,-3.9
2022,12,16,14,10,186,1,186,-3.9
2022,12,16,14,20,178,1,178,-3.9
2022,12,16,14,30,59,875,352,-4
2022,12,16,14,40,57,864,331,-4
2022,12,16,14,50,55,849,310,-4
2022,12,16,15,0,53,832,287,-4.1
2022,12,16,15,10,51,812,263,-4.2
2022,12,16,15,20,49,790,239,-4.4
2022,12,16,15,30,46,763,214,-4.5
2022,12,16,15,40,42,738,188,-4.7
2022,12,16,15,50,39,703,161,-4.8
2022,12,16,16,0,36,661,135,-5
2022,12,16,16,10,32,612,109,-5.2
2022,12,16,16,20,28,553,83,-5.5
2022,12,16,16,30,23,480,59,-5.8
2022,12,16,16,40,17,398,37,-6
2022,12,16,16,50,12,289,18,-6.3
2022,12,16,17,0,0,0,0,-6.6
2022,12,16,17,10,0,0,0,-6.8
2022,12,16,17,20,0,0,0,-7.1
2022,12,16,17,30,0,0,0,-7.4
2022,12,16,17,40,0,0,0,-7.7
2022,12,16,17,50,0,0,0,-7.9
2022,12,16,18,0,0,0,0,-8.2
2022,12,16,18,10,0,0,0,-8.5
2022,12,16,18,20,0,0,0,-8.8
2022,12,16,18,30,0,0,0,-9.1
2022,12,16,18,40,0,0,0,-9.4
2022,12,16,18,50,0,0,0,-9.7
2022,12,16,19,0,0,0,0,-10
2022,12,16,19,10,0,0,0,-10.2
2022,12,16,19,20,0,0,0,-10.5
2022,12,16,19,30,0,0,0,-10.7
2022,12,16,19,40,0,0,0,-11
2022,12,16,19,50,0,0,0,-11.2
2022,12,16,20,0,0,0,0,-11.5
2022,12,16,20,10,0,0,0,-11.7
2022,12,16,20,20,0,0,0,-11.8
2022,12,16,20,30,0,0,0,-12
2022,12,16,20,40,0,0,0,-12.2
2022,12,16,20,50,0,0,0,-12.4
2022,12,16,21,0,0,0,0,-12.6
2022,12,16,21,10,0,0,0,-12.7
2022,12,16,21,20,0,0,0,-12.8
2022,12,16,21,30,0,0,0,-12.9
2022,12,16,21,40,0,0,0,-13
2022,12,16,21,50,0,0,0,-13.2
2022,12,16,22,0,0,0,0,-13.3
2022,12,16,22,10,0,0,0,-13.3
2022,12,16,22,20,0,0,0,-13.4
2022,12,16,22,30,0,0,0,-13.5
2022,12,16,22,40,0,0,0,-13.5
2022,12,16,22,50,0,0,0,-13.6
2022,12,16,23,0,0,0,0,-13.6
2022,12,16,23,10,0,0,0,-13.6
2022,12,16,23,20,0,0,0,-13.6
2022,12,16,23,30,0,0,0,-13.6
2022,12,16,23,40,0,0,0,-13.6
2022,12,16,23,50,0,0,0,-13.6
2022,12,17,0,0,0,0,0,-13.6
2022,12,17,0,10,0,0,0,-13.6
2022,12,17,0,20,0,0,0,-13.6
2022,12,17,0,30,0,0,0,-13.6
2022,12,17,0,40,0,0,0,-13.5
2022,12,17,0,50,0,0,0,-13.5
2022,12,17,1,0,0,0,0,-13.5
2022,12,17,1,10,0,0,0,-13.5
2022,12,17,1,20,0,0,0,-13.4
2022,12,17,1,30,0,0,0,-13.4
2022,12,17,1,40,0,0,0,-13.3
2022,12,17,1,50,0,0,0,-13.3
2022,12,17,2,0,0,0,0,-13.3
2022,12,17,2,10,0,0,0,-13.2
2022,12,17,2,20,0,0,0,-13.2
2022,12,17,2,30,0,0,0,-13.2
2022,12,17,2,40,0,0,0,-13.1
2022,12,17,2,50,0,0,0,-13.1
2022,12,17,3,0,0,0,0,-13.1
2022,12,17,3,10,0,0,0,-13.1
2022,12,17,3,20,0,0,0,-13
2022,12,17,3,30,0,0,0,-13
2022,12,17,3,40,0,0,0,-13
2022,12,17,3,50,0,0,0,-13
2022,12,17,4,0,0,0,0,-13
2022,12,17,4,10,0,0,0,-13
2022,12,17,4,20,0,0,0,-13.1
2022,12,17,4,30,0,0,0,-13.1
2022,12,17,4,40,0,0,0,-13.1
2022,12,17,4,50,0,0,0,-13.1
2022,12,17,5,0,0,0,0,-13.2
2022,12,17,5,10,0,0,0,-13.2
2022,12,17,5,20,0,0,0,-13.2
2022,12,17,5,30,0,0,0,-13.3
2022,12,17,5,40,0,0,0,-13.3
2022,12,17,5,50,0,0,0,-13.4
2022,12,17,6,0,0,0,0,-13.4
2022,12,17,6,10,0,0,0,-13.4
2022,12,17,6,20,0,0,0,-13.4
2022,12,17,6,30,0,0,0,-13.5
2022,12,17,6,40,0,0,0,-13.5
2022,12,17,6,50,0,0,0,-13.5
2022,12,17,7,0,0,0,0,-13.6
2022,12,17,7,10,0,0,0,-13.5
2022,12,17,7,20,0,0,0,-13.5
2022,12,17,7,30,0,0,0,-13.5
2022,12,17,7,40,0,0,0,-13.5
2022,12,17,7,50,0,0,0,-13.5
2022,12,17,8,0,13,352,24,-13.5
2022,12,17,8,10,18,455,44,-13.2
2022,12,17,8,20,23,537,67,-13
2022,12,17,8,30,27,605,92,-12.7
2022,12,17,8,40,31,659,118,-12.4
2022,12,17,8,50,34,705,145,-12.2
2022,12,17,9,0,37,743,171,-11.9
2022,12,17,9,10,40,775,198,-11.2
2022,12,17,9,20,42,803,224,-10.5
2022,12,17,9,30,45,827,249,-9.8
2022,12,17,9,40,47,848,273,-9
2022,12,17,9,50,49,866,297,-8.3
2022,12,17,10,0,50,882,319,-7.6
2022,12,17,10,10,52,896,341,-7.1
2022,12,17,10,20,53,908,360,-6.6
2022,12,17,10,30,55,919,379,-6.1
2022,12,17,10,40,53,934,396,-5.6
2022,12,17,10,50,54,942,411,-5.1
2022,12,17,11,0,55,949,426,-4.6
2022,12,17,11,10,55,955,439,-4.3
2022,12,17,11,20,56,960,450,-4.1
2022,12,17,11,30,57,965,460,-3.8
2022,12,17,11,40,57,968,468,-3.5
2022,12,17,11,50,58,971,474,-3.2
2022,12,17,12,0,58,973,479,-2.9
2022,12,17,12,10,58,974,482,-2.7
2022,12,17,12,20,58,975,484,-2.6
2022,12,17,12,30,58,975,484,-2.4
2022,12,17,12,40,58,974,482,-2.3
2022,12,17,12,50,58,973,478,-2.1
2022,12,17,13,0,58,970,473,-1.9
2022,12,17,13,10,57,968,466,-1.9
2022,12,17,13,20,57,964,458,-1.8
2022,12,17,13,30,56,960,448,-1.7
2022,12,17,13,40,64,937,438,-1.7
2022,12,17,13,50,63,930,424,-1.6
2022,12,17,14,0,62,922,410,-1.5
2022,12,17,14,10,61,914,393,-1.5
2022,12,17,14,20,60,904,376,-1.6
2022,12,17,14,30,58,892,356,-1.6
2022,12,17,14,40,56,881,336,-1.6
2022,12,17,14,50,54,866,314,-1.7
2022,12,17,15,0,52,849,292,-1.7
2022,12,17,15,10,50,830,268,-2
2022,12,17,15,20,48,808,243,-2.3
2022,12,17,15,30,45,782,217,-2.6
2022,12,17,15,40,42,752,191,-2.9
2022,12,17,15,50,39,717,165,-3.2
2022,12,17,16,0,36,676,138,-3.5
2022,12,17,16,10,32,627,111,-3.9
2022,12,17,16,20,28,567,85,-4.3
2022,12,17,16,30,23,494,60,-4.7
2022,12,17,16,40,18,420,39,-5.1
2022,12,17,16,50,13,304,20,-5.6
2022,12,17,17,0,0,0,0,-6
2022,12,17,17,10,0,0,0,-6.3
2022,12,17,17,20,0,0,0,-6.7
2022,12,17,17,30,0,0,0,-7
2022,12,17,17,40,0,0,0,-7.4
2022,12,17,17,50,0,0,0,-7.7
2022,12,17,18,0,0,0,0,-8.1
2022,12,17,18,10,0,0,0,-8.3
2022,12,17,18,20,0,0,0,-8.5
2022,12,17,18,30,0,0,0,-8.8
2022,12,17,18,40,0,0,0,-9
2022,12,17,18,50,0,0,0,-9.2
2022,12,17,19,0,0,0,0,-9.5
2022,12,17,19,10,0,0,0,-9.6
2022,12,17,19,20,0,0,0,-9.8
2022,12,17,19,30,0,0,0,-9.9
2022,12,17,19,40,0,0,0,-10.1
2022,12,17,19,50,0,0,0,-10.3
2022,12,17,20,0,0,0,0,-10.4
2022,12,17,20,10,0,0,0,-10.5
2022,12,17,20,20,0,0,0,-10.6
2022,12,17,20,30,0,0,0,-10.6
2022,12,17,20,40,0,0,0,-10.7
2022,12,17,20,50,0,0,0,-10.8
2022,12,17,21,0,0,0,0,-10.9
2022,12,17,21,10,0,0,0,-10.9
2022,12,17,21,20,0,0,0,-10.9
2022,12,17,21,30,0,0,0,-11
2022,12,17,21,40,0,0,0,-11
2022,12,17,21,50,0,0,0,-11.1
2022,12,17,22,0,0,0,0,-11.1
2022,12,17,22,10,0,0,0,-11.1
2022,12,17,22,20,0,0,0,-11.2
2022,12,17,22,30,0,0,0,-11.2
2022,12,17,22,40,0,0,0,-11.2
2022,12,17,22,50,0,0,0,-11.2
2022,12,17,23,0,0,0,0,-11.2
2022,12,17,23,10,0,0,0,-11.2
2022,12,17,23,20,0,0,0,-11.2
2022,12,17,23,30,0,0,0,-11.2
2022,12,17,23,40,0,0,0,-11.2
2022,12,17,23,50,0,0,0,-11.2
2022,12,18,0,0,0,0,0,-11.2
2022,12,18,0,10,0,0,0,-11.2
2022,12,18,0,20,0,0,0,-11.3
2022,12,18,0,30,0,0,0,-11.3
2022,12,18,0,40,0,0,0,-11.3
2022,12,18,0,50,0,0,0,-11.3
2022,12,18,1,0,0,0,0,-11.3
2022,12,18,1,10,0,0,0,-11.4
2022,12,18,1,20,0,0,0,-11.4
2022,12,18,1,30,0,0,0,-11.4
2022,12,18,1,40,0,0,0,-11.4
2022,12,18,1,50,0,0,0,-11.4
2022,12,18,2,0,0,0,0,-11.4
2022,12,18,2,10,0,0,0,-11.4
2022,12,18,2,20,0,0,0,-11.4
2022,12,18,2,30,0,0,0,-11.5
2022,12,18,2,40,0,0,0,-11.5
2022,12,18,2,50,0,0,0,-11.5
2022,12,18,3,0,0,0,0,-11.5
2022,12,18,3,10,0,0,0,-11.5
2022,12,18,3,20,0,0,0,-11.5
2022,12,18,3,30,0,0,0,-11.4
2022,12,18,3,40,0,0,0,-11.4
2022,12,18,3,50,0,0,0,-11.4
2022,12,18,4,0,0,0,0,-11.4
2022,12,18,4,10,0,0,0,-11.4
2022,12,18,4,20,0,0,0,-11.3
2022,12,18,4,30,0,0,0,-11.3
2022,12,18,4,40,0,0,0,-11.3
2022,12,18,4,50,0,0,0,-11.3
2022,12,18,5,0,0,0,0,-11.2
2022,12,18,5,10,0,0,0,-11.2
2022,12,18,5,20,0,0,0,-11.2
2022,12,18,5,30,0,0,0,-11.1
2022,12,18,5,40,0,0,0,-11.1
2022,12,18,5,50,0,0,0,-11.1
2022,12,18,6,0,0,0,0,-11
2022,12,18,6,10,0,0,0,-11
2022,12,18,6,20,0,0,0,-11
2022,12,18,6,30,0,0,0,-11
2022,12,18,6,40,0,0,0,-11
2022,12,18,6,50,0,0,0,-11
2022,12,18,7,0,0,0,0,-11
2022,12,18,7,10,0,0,0,-11
2022,12,18,7,20,0,0,0,-11
2022,12,18,7,30,0,0,0,-11
2022,12,18,7,40,0,0,0,-11
2022,12,18,7,50,0,0,0,-11
2022,12,18,8,0,13,367,23,-11
2022,12,18,8,10,18,473,44,-10.7
2022,12,18,8,20,22,557,67,-10.5
2022,12,18,8,30,26,624,92,-10.2
2022,12,18,8,40,30,679,119,-10
2022,12,18,8,50,33,724,146,-9.8
2022,12,18,9,0,36,762,173,-9.5
2022,12,18,9,10,39,795,199,-8.9
2022,12,18,9,20,41,822,225,-8.3
2022,12,18,9,30,43,846,251,-7.6
2022,12,18,9,40,45,867,276,-7
2022,12,18,9,50,47,885,299,-6.4
2022,12,18,10,0,49,900,322,-5.7
2022,12,18,10,10,50,914,343,-5.2
2022,12,18,10,20,52,926,364,-4.7
2022,12,18,10,30,53,937,383,-4.2
2022,12,18,10,40,54,946,400,-3.7
2022,12,18,10,50,55,954,416,-3.2
2022,12,18,11,0,56,961,431,-2.7
2022,12,18,11,10,57,967,444,-2.5
2022,12,18,11,20,57,973,456,-2.2
2022,12,18,11,30,58,977,465,-2
2022,12,18,11,40,60,979,474,-1.7
2022,12,18,11,50,60,982,481,-1.5
2022,12,18,12,0,60,984,486,-1.2
2022,12,18,12,10,61,985,489,-1.1
2022,12,18,12,20,61,986,491,-0.9
2022,12,18,12,30,61,986,490,-0.8
2022,12,18,12,40,62,983,489,-0.6
2022,12,18,12,50,61,982,485,-0.5
2022,12,18,13,0,61,980,480,-0.3
2022,12,18,13,10,61,977,473,-0.3
2022,12,18,13,20,60,973,465,-0.2
2022,12,18,13,30,59,969,455,-0.1
2022,12,18,13,40,60,962,443,-0.1
2022,12,18,13,50,59,956,430,0
2022,12,18,14,0,58,949,415,0.1
2022,12,18,14,10,57,940,399,0
2022,12,18,14,20,55,931,381,0
2022,12,18,14,30,54,920,362,-0.1
2022,12,18,14,40,52,907,341,-0.1
2022,12,18,14,50,51,893,319,-0.1
2022,12,18,15,0,49,877,297,-0.2
2022,12,18,15,10,47,858,273,-0.4
2022,12,18,15,20,45,823,244,-0.6
2022,12,18,15,30,42,798,219,-0.9
2022,12,18,15,40,40,770,193,-1.1
2022,12,18,15,50,37,736,166,-1.3
2022,12,18,16,0,34,696,139,-1.5
2022,12,18,16,10,31,648,113,-1.9
2022,12,18,16,20,27,591,87,-2.3
2022,12,18,16,30,22,520,62,-2.6
2022,12,18,16,40,17,436,39,-3
2022,12,18,16,50,12,327,20,-3.3
2022,12,18,17,0,0,0,0,-3.7
2022,12,18,17,10,0,0,0,-4
2022,12,18,17,20,0,0,0,-4.4
2022,12,18,17,30,0,0,0,-4.8
2022,12,18,17,40,0,0,0,-5.1
2022,12,18,17,50,0,0,0,-5.5
2022,12,18,18,0,0,0,0,-5.8
2022,12,18,18,10,0,0,0,-6.1
2022,12,18,18,20,0,0,0,-6.4
2022,12,18,18,30,0,0,0,-6.7
2022,12,18,18,40,0,0,0,-7
2022,12,18,18,50,0,0,0,-7.3
2022,12,18,19,0,0,0,0,-7.6
2022,12,18,19,10,0,0,0,-7.8
2022,12,18,19,20,0,0,0,-7.9
2022,12,18,19,30,0,0,0,-8.1
2022,12,18,19,40,0,0,0,-8.3
2022,12,18,19,50,0,0,0,-8.5
2022,12,18,20,0,0,0,0,-8.7
2022,12,18,20,10,0,0,0,-8.8
2022,12,18,20,20,0,0,0,-8.9
2022,12,18,20,30,0,0,0,-9.1
2022,12,18,20,40,0,0,0,-9.2
2022,12,18,20,50,0,0,0,-9.3
2022,12,18,21,0,0,0,0,-9.4
2022,12,18,21,10,0,0,0,-9.4
2022,12,18,21,20,0,0,0,-9.5
2022,12,18,21,30,0,0,0,-9.5
2022,12,18,21,40,0,0,0,-9.5
2022,12,18,21,50,0,0,0,-9.6
2022,12,18,22,0,0,0,0,-9.6
2022,12,18,22,10,0,0,0,-9.6
2022,12,18,22,20,0,0,0,-9.6
2022,12,18,22,30,0,0,0,-9.6
2022,12,18,22,40,0,0,0,-9.6
2022,12,18,22,50,0,0,0,-9.6
2022,12,18,23,0,0,0,0,-9.5
2022,12,18,23,10,0,0,0,-9.5
2022,12,18,23,20,0,0,0,-9.5
2022,12,18,23,30,0,0,0,-9.5
2022,12,18,23,40,0,0,0,-9.5
2022,12,18,23,50,0,0,0,-9.5
2022,12,19,0,0,0,0,0,-9.5
2022,12,19,0,10,0,0,0,-9.5
2022,12,19,0,20,0,0,0,-9.6
2022,12,19,0,30,0,0,0,-9.6
2022,12,19,0,40,0,0,0,-9.7
2022,12,19,0,50,0,0,0,-9.7
2022,12,19,1,0,0,0,0,-9.8
2022,12,19,1,10,0,0,0,-9.9
2022,12,19,1,20,0,0,0,-9.9
2022,12,19,1,30,0,0,0,-10
2022,12,19,1,40,0,0,0,-10
2022,12,19,1,50,0,0,0,-10.1
2022,12,19,2,0,0,0,0,-10.1
2022,12,19,2,10,0,0,0,-10
2022,12,19,2,20,0,0,0,-10
2022,12,19,2,30,0,0,0,-9.9
2022,12,19,2,40,0,0,0,-9.9
2022,12,19,2,50,0,0,0,-9.8
2022,12,19,3,0,0,0,0,-9.8
2022,12,19,3,10,0,0,0,-9.7
2022,12,19,3,20,0,0,0,-9.6
2022,12,19,3,30,0,0,0,-9.4
2022,12,19,3,40,0,0,0,-9.3
2022,12,19,3,50,0,0,0,-9.2
2022,12,19,4,0,0,0,0,-9.1
2022,12,19,4,10,0,0,0,-9.1
2022,12,19,4,20,0,0,0,-9.1
2022,12,19,4,30,0,0,0,-9.1
2022,12,19,4,40,0,0,0,-9
2022,12,19,4,50,0,0,0,-9
2022,12,19,5,0,0,0,0,-9
2022,12,19,5,10,0,0,0,-9.1
2022,12,19,5,20,0,0,0,-9.1
2022,12,19,5,30,0,0,0,-9.2
2022,12,19,5,40,0,0,0,-9.3
2022,12,19,5,50,0,0,0,-9.4
2022,12,19,6,0,0,0,0,-9.4
2022,12,19,6,10,0,0,0,-9.5
2022,12,19,6,20,0,0,0,-9.5
2022,12,19,6,30,0,0,0,-9.6
2022,12,19,6,40,0,0,0,-9.6
2022,12,19,6,50,0,0,0,-9.6
2022,12,19,7,0,0,0,0,-9.7
2022,12,19,7,10,0,0,0,-9.7
2022,12,19,7,20,0,0,0,-9.7
2022,12,19,7,30,0,0,0,-9.7
2022,12,19,7,40,0,0,0,-9.7
2022,12,19,7,50,0,0,0,-9.7
2022,12,19,8,0,13,2,13,-9.6
2022,12,19,8,10,18,438,41,-9.4
2022,12,19,8,20,23,524,64,-9.1
2022,12,19,8,30,27,593,89,-8.9
2022,12,19,8,40,31,647,115,-8.6
2022,12,19,8,50,35,694,142,-8.3
2022,12,19,9,0,38,734,168,-8.1
2022,12,19,9,10,41,767,195,-7.4
2022,12,19,9,20,43,796,221,-6.8
2022,12,19,9,30,46,820,246,-6.1
2022,12,19,9,40,49,837,271,-5.4
2022,12,19,9,50,51,856,294,-4.8
2022,12,19,10,0,53,873,317,-4.1
2022,12,19,10,10,55,887,338,-3.7
2022,12,19,10,20,56,900,358,-3.2
2022,12,19,10,30,58,911,377,-2.7
2022,12,19,10,40,57,924,395,-2.3
2022,12,19,10,50,59,933,411,-1.8
2022,12,19,11,0,60,940,425,-1.3
2022,12,19,11,10,60,946,438,-1
2022,12,19,11,20,61,952,450,-0.7
2022,12,19,11,30,62,956,460,-0.4
2022,12,19,11,40,63,958,468,-0.1
2022,12,19,11,50,64,961,475,0.2
2022,12,19,12,0,64,963,480,0.5
2022,12,19,12,10,64,965,484,0.7
2022,12,19,12,20,65,965,485,0.9
2022,12,19,12,30,65,965,485,1.1
2022,12,19,12,40,66,961,484,1.3
2022,12,19,12,50,66,950,476,1.5
2022,12,19,13,0,65,948,471,1.7
2022,12,19,13,10,65,945,464,1.8
2022,12,19,13,20,64,941,456,1.9
2022,12,19,13,30,64,936,446,2
2022,12,19,13,40,71,908,433,2.1
2022,12,19,13,50,70,901,420,2.2
2022,12,19,14,0,69,893,405,2.3
2022,12,19,14,10,67,884,389,2.2
2022,12,19,14,20,66,873,372,2.2
2022,12,19,14,30,64,861,353,2.1
2022,12,19,14,40,64,842,332,2.1
2022,12,19,14,50,61,827,311,2
2022,12,19,15,0,59,809,288,2
2022,12,19,15,10,57,788,264,1.6
2022,12,19,15,20,54,764,240,1.3
2022,12,19,15,30,51,737,214,1
2022,12,19,15,40,48,704,189,0.6
2022,12,19,15,50,45,667,162,0.3
2022,12,19,16,0,41,624,136,0
2022,12,19,16,10,36,572,110,-0.4
2022,12,19,16,20,32,510,84,-0.8
2022,12,19,16,30,26,435,60,-1.2
2022,12,19,16,40,21,327,37,-1.6
2022,12,19,16,50,14,214,19,-2
2022,12,19,17,0,0,0,0,-2.4
2022,12,19,17,10,0,0,0,-2.6
2022,12,19,17,20,0,0,0,-2.8
2022,12,19,17,30,0,0,0,-3
2022,12,19,17,40,0,0,0,-3.2
2022,12,19,17,50,0,0,0,-3.4
2022,12,19,18,0,0,0,0,-3.6
2022,12,19,18,10,0,0,0,-3.7
2022,12,19,18,20,0,0,0,-3.8
2022,12,19,18,30,0,0,0,-3.9
2022,12,19,18,40,0,0,0,-3.9
2022,12,19,18,50,0,0,0,-4
2022,12,19,19,0,0,0,0,-4.1
2022,12,19,19,10,0,0,0,-4.1
2022,12,19,19,20,0,0,0,-4
2022,12,19,19,30,0,0,0,-4
2022,12,19,19,40,0,0,0,-3.9
2022,12,19,19,50,0,0,0,-3.9
2022,12,19,20,0,0,0,0,-3.8
2022,12,19,20,10,0,0,0,-3.9
2022,12,19,20,20,0,0,0,-3.9
2022,12,19,20,30,0,0,0,-4
2022,12,19,20,40,0,0,0,-4.1
2022,12,19,20,50,0,0,0,-4.1
2022,12,19,21,0,0,0,0,-4.2
2022,12,19,21,10,0,0,0,-4.3
2022,12,19,21,20,0,0,0,-4.4
2022,12,19,21,30,0,0,0,-4.6
2022,12,19,21,40,0,0,0,-4.7
2022,12,19,21,50,0,0,0,-4.8
2022,12,19,22,0,0,0,0,-4.9
2022,12,19,22,10,0,0,0,-5
2022,12,19,22,20,0,0,0,-5
2022,12,19,22,30,0,0,0,-5.1
2022,12,19,22,40,0,0,0,-5.1
2022,12,19,22,50,0,0,0,-5.2
2022,12,19,23,0,0,0,0,-5.2
2022,12,19,23,10,0,0,0,-5.2
2022,12,19,23,20,0,0,0,-5.2
2022,12,19,23,30,0,0,0,-5.2
2022,12,19,23,40,0,0,0,-5.2
2022,12,19,23,50,0,0,0,-5.2
2022,12,20,0,0,0,0,0,-5.1
2022,12,20,0,10,0,0,0,-5.1
2022,12,20,0,20,0,0,0,-5
2022,12,20,0,30,0,0,0,-4.9
2022,12,20,0,40,0,0,0,-4.8
2022,12,20,0,50,0,0,0,-4.8
2022,12,20,1,0,0,0,0,-4.7
2022,12,20,1,10,0,0,0,-4.6
2022,12,20,1,20,0,0,0,-4.6
2022,12,20,1,30,0,0,0,-4.5
2022,12,20,1,40,0,0,0,-4.4
2022,12,20,1,50,0,0,0,-4.4
2022,12,20,2,0,0,0,0,-4.3
2022,12,20,2,10,0,0,0,-4.3
2022,12,20,2,20,0,0,0,-4.2
2022,12,20,2,30,0,0,0,-4.2
2022,12,20,2,40,0,0,0,-4.2
2022,12,20,2,50,0,0,0,-4.1
2022,12,20,3,0,0,0,0,-4.1
2022,12,20,3,10,0,0,0,-4.1
2022,12,20,3,20,0,0,0,-4
2022,12,20,3,30,0,0,0,-4
2022,12,20,3,40,0,0,0,-3.9
2022,12,20,3,50,0,0,0,-3.8
2022,12,20,4,0,0,0,0,-3.8
2022,12,20,4,10,0,0,0,-3.7
2022,12,20,4,20,0,0,0,-3.7
2022,12,20,4,30,0,0,0,-3.6
2022,12,20,4,40,0,0,0,-3.5
2022,12,20,4,50,0,0,0,-3.4
2022,12,20,5,0,0,0,0,-3.4
2022,12,20,5,10,0,0,0,-3.4
2022,12,20,5,20,0,0,0,-3.4
2022,12,20,5,30,0,0,0,-3.3
2022,12,20,5,40,0,0,0,-3.3
2022,12,20,5,50,0,0,0,-3.3
2022,12,20,6,0,0,0,0,-3.3
2022,12,20,6,10,0,0,0,-3.3
2022,12,20,6,20,0,0,0,-3.4
2022,12,20,6,30,0,0,0,-3.4
2022,12,20,6,40,0,0,0,-3.4
2022,12,20,6,50,0,0,0,-3.4
2022,12,20,7,0,0,0,0,-3.5
2022,12,20,7,10,0,0,0,-3.4
2022,12,20,7,20,0,0,0,-3.4
2022,12,20,7,30,0,0,0,-3.4
2022,12,20,7,40,0,0,0,-3.3
2022,12,20,7,50,0,0,0,-3.3
2022,12,20,8,0,9,0,9,-3.2
2022,12,20,8,10,15,0,15,-2.9
2022,12,20,8,20,26,0,26,-2.6
2022,12,20,8,30,44,2,44,-2.2
2022,12,20,8,40,56,3,56,-1.9
2022,12,20,8,50,63,3,63,-1.5
2022,12,20,9,0,60,1,60,-1.2
2022,12,20,9,10,101,11,103,-0.8
2022,12,20,9,20,135,166,172,-0.4
2022,12,20,9,30,117,371,207,0
2022,12,20,9,40,123,398,228,0.4
2022,12,20,9,50,155,290,237,0.8
2022,12,20,10,0,190,168,240,1.2
2022,12,20,10,10,184,276,272,1.4
2022,12,20,10,20,114,2,114,1.6
2022,12,20,10,30,128,2,129,1.8
2022,12,20,10,40,116,1,116,2
2022,12,20,10,50,139,3,140,2.1
2022,12,20,11,0,142,2,143,2.3
2022,12,20,11,10,154,3,155,2.4
2022,12,20,11,20,157,3,158,2.5
2022,12,20,11,30,156,3,157,2.6
2022,12,20,11,40,161,3,163,2.7
2022,12,20,11,50,167,3,169,2.8
2022,12,20,12,0,147,2,148,2.9
2022,12,20,12,10,148,2,149,3
2022,12,20,12,20,158,2,159,3
2022,12,20,12,30,157,2,158,3.1
2022,12,20,12,40,141,1,142,3.1
2022,12,20,12,50,148,2,149,3.2
2022,12,20,13,0,159,2,160,3.2
2022,12,20,13,10,163,3,164,3.2
2022,12,20,13,20,152,2,153,3.2
2022,12,20,13,30,141,2,141,3.3
2022,12,20,13,40,118,1,118,3.3
2022,12,20,13,50,115,1,115,3.3
2022,12,20,14,0,117,1,118,3.3
2022,12,20,14,10,181,421,335,3.2
2022,12,20,14,20,100,1,100,3.2
2022,12,20,14,30,133,4,135,3.1
2022,12,20,14,40,144,8,146,3.1
2022,12,20,14,50,73,0,73,3
2022,12,20,15,0,94,2,94,2.9
2022,12,20,15,10,48,0,48,2.8
2022,12,20,15,20,36,0,36,2.7
2022,12,20,15,30,127,226,177,2.5
2022,12,20,15,40,99,327,165,2.4
2022,12,20,15,50,46,628,158,2.2
2022,12,20,16,0,57,2,57,2.1
2022,12,20,16,10,39,0,39,1.9
2022,12,20,16,20,27,0,27,1.8
2022,12,20,16,30,21,0,21,1.6
2022,12,20,16,40,13,0,13,1.5
2022,12,20,16,50,8,0,8,1.3
2022,12,20,17,0,0,0,0,1.2
2022,12,20,17,10,0,0,0,1.1
2022,12,20,17,20,0,0,0,1
2022,12,20,17,30,0,0,0,0.9
2022,12,20,17,40,0,0,0,0.8
2022,12,20,17,50,0,0,0,0.7
2022,12,20,18,0,0,0,0,0.6
2022,12,20,18,10,0,0,0,0.5
2022,12,20,18,20,0,0,0,0.4
2022,12,20,18,30,0,0,0,0.3
2022,12,20,18,40,0,0,0,0.2
2022,12,20,18,50,0,0,0,0.1
2022,12,20,19,0,0,0,0,0
2022,12,20,19,10,0,0,0,-0.2
2022,12,20,19,20,0,0,0,-0.3
2022,12,20,19,30,0,0,0,-0.4
2022,12,20,19,40,0,0,0,-0.5
2022,12,20,19,50,0,0,0,-0.6
2022,12,20,20,0,0,0,0,-0.7
2022,12,20,20,10,0,0,0,-0.8
2022,12,20,20,20,0,0,0,-0.8
2022,12,20,20,30,0,0,0,-0.9
2022,12,20,20,40,0,0,0,-0.9
2022,12,20,20,50,0,0,0,-1
2022,12,20,21,0,0,0,0,-1
2022,12,20,21,10,0,0,0,-1.1
2022,12,20,21,20,0,0,0,-1.1
2022,12,20,21,30,0,0,0,-1.2
